"Time","Type","Ability","Source → Target",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"00:06.008","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Wotmonger","",""
"00:07.019","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"00:28.016","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
"00:34.011","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on  Vengrynin","",""
"00:49.345","Begin Cast","Drowned Echo 1 begins casting  Soulcoiler's Curse","",""
"00:52.652","Cast","Restless Amani 1 casts  Gravebound Advance","",""
"00:52.652","Cast","Restless Amani 2 casts  Gravebound Advance","",""
"00:53.846","Cast","Restless Amani 3 casts  Gravebound Advance","",""
"00:53.846","Cast","Restless Amani 4 casts  Gravebound Advance","",""
"00:55.145","Cast","Restless Amani 5 casts  Gravebound Advance","",""
"00:55.145","Cast","Restless Amani 6 casts  Gravebound Advance","",""
"00:58.679","Begin Cast","Drowned Echo 1 begins casting  Soulcoiler's Curse","",""
"01:04.019","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
"01:10.013","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on  Vengrynin","",""
"01:13.951","Begin Cast","Nek'zali the Soulcoiler begins casting  Soulcoil Ignition","",""
"01:16.955","Cast","Nek'zali the Soulcoiler casts  Soulcoil Ignition","",""
"01:16.955","Cast","Nek'zali the Soulcoiler casts  Soulcoil Ignition","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Wotmonger","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"01:17.705","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"01:17.706","Cast","Nek'zali the Soulcoiler casts  Soulcoil Ignition","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"01:18.699","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Wotmonger","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"01:18.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Wotmonger","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"01:19.700","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"01:20.708","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Wotmonger","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Wotmonger","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Projectt","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"01:21.701","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"01:38.996","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
"01:45.004","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on  Vengrynin","",""
"01:56.369","Begin Cast","Nek'zali the Soulcoiler begins casting  Ritual of Awakening","",""
"01:57.869","Cast","Nek'zali the Soulcoiler casts  Ritual of Awakening","",""
"02:01.207","Cast","Restless Amani 7 casts  Gravebound Advance","",""
"02:01.208","Cast","Restless Amani 8 casts  Gravebound Advance","",""
"02:02.374","Cast","Restless Amani 9 casts  Gravebound Advance","",""
"02:02.374","Cast","Restless Amani 10 casts  Gravebound Advance","",""
"02:03.770","Cast","Restless Amani 11 casts  Gravebound Advance","",""
"02:03.770","Cast","Restless Amani 12 casts  Gravebound Advance","",""
"02:07.302","Begin Cast","Summoner Jawae begins casting  Soul Transfer","",""
"02:08.311","Cast","Nek'zali the Soulcoiler casts  Soul Transfer","",""
"02:08.312","Cast","Nek'zali the Soulcoiler casts  Soul Transfer","",""
"02:08.353","Begin Cast","Echo of Jawae 1 begins casting  Soul Transfer","",""
"02:15.307","Cast","Summoner Jawae casts  Soul Transfer","",""
"02:23.313","Cast","Echo of Jawae 1 casts  Soul Transfer on Soulcoil Well","",""
"02:26.327","Begin Cast","Echo of Jawae 1 begins casting  Hungering Pyre","",""
"02:26.327","Cast","Echo of Jawae 1 casts  Hungering Pyre","",""
"02:33.846","Cast","Echo of Jawae 1 casts  Hungering Pyre","",""
"02:50.566","Cast","Restless Amani 13 casts  Gravebound Advance","",""
"02:50.566","Cast","Restless Amani 14 casts  Gravebound Advance","",""
"02:51.760","Cast","Restless Amani 15 casts  Gravebound Advance","",""
"02:51.760","Cast","Restless Amani 16 casts  Gravebound Advance","",""
"02:53.039","Cast","Restless Amani 17 casts  Gravebound Advance","",""
"02:53.039","Cast","Restless Amani 18 casts  Gravebound Advance","",""
"02:54.805","Begin Cast","Drowned Echo 3 begins casting  Soulcoiler's Curse","",""
"02:58.578","Begin Cast","Echo of Jawae 2 begins casting  Soul Transfer","",""
"03:05.736","Begin Cast","Drowned Echo 3 begins casting  Soulcoiler's Curse","",""
"03:13.578","Cast","Echo of Jawae 2 casts  Soul Transfer on Soulcoil Well","",""
"03:16.584","Begin Cast","Echo of Jawae 2 begins casting  Hungering Pyre","",""
"03:16.584","Cast","Echo of Jawae 2 casts  Hungering Pyre","",""
"03:16.678","Begin Cast","Drowned Echo 3 begins casting  Soulcoiler's Curse","",""
"03:24.079","Cast","Echo of Jawae 2 casts  Hungering Pyre","",""
"03:40.771","Cast","Restless Amani 19 casts  Gravebound Advance","",""
"03:40.771","Cast","Restless Amani 20 casts  Gravebound Advance","",""
"03:42.055","Cast","Restless Amani 21 casts  Gravebound Advance","",""
"03:42.055","Cast","Restless Amani 22 casts  Gravebound Advance","",""
"03:43.269","Cast","Restless Amani 23 casts  Gravebound Advance","",""
"03:43.269","Cast","Restless Amani 24 casts  Gravebound Advance","",""
"03:43.822","Begin Cast","Drowned Echo 4 begins casting  Soulcoiler's Curse","",""
"03:51.606","Begin Cast","Echo of Jawae 2 begins casting  Hungering Pyre","",""
"03:51.606","Cast","Echo of Jawae 2 casts  Hungering Pyre","",""
"03:53.809","Cast","Drowned Echo 4 casts  Soulcoiler's Curse","",""
"03:55.132","Begin Cast","Drowned Echo 4 begins casting  Soulcoiler's Curse","",""
"03:59.117","Cast","Echo of Jawae 2 casts  Hungering Pyre","",""
"04:05.128","Cast","Drowned Echo 4 casts  Soulcoiler's Curse","",""
"04:15.784","Cast","Restless Amani 25 casts  Gravebound Advance","",""
"04:15.784","Cast","Restless Amani 26 casts  Gravebound Advance","",""
"04:16.973","Cast","Restless Amani 27 casts  Gravebound Advance","",""
"04:16.973","Cast","Restless Amani 28 casts  Gravebound Advance","",""
"04:18.274","Cast","Restless Amani 29 casts  Gravebound Advance","",""
"04:18.274","Cast","Restless Amani 30 casts  Gravebound Advance","",""
"04:19.458","Begin Cast","Nek'zali the Soulcoiler begins casting  Invoke","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"04:24.472","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"04:24.473","Cast","Nek'zali the Soulcoiler casts  Invoke","",""
"04:41.660","Cast","Restless Amani 31 casts  Gravebound Advance","",""
"04:41.660","Cast","Restless Amani 32 casts  Gravebound Advance","",""
"04:42.840","Cast","Restless Amani 33 casts  Gravebound Advance","",""
"04:42.840","Cast","Restless Amani 34 casts  Gravebound Advance","",""
"04:44.121","Cast","Restless Amani 35 casts  Gravebound Advance","",""
"04:44.121","Cast","Restless Amani 36 casts  Gravebound Advance","",""
"04:45.383","Begin Cast","Drowned Echo 5 begins casting  Soulcoiler's Curse","",""
"04:51.450","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
"04:57.461","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on Caliuhm","",""
"04:57.541","Begin Cast","Drowned Echo 5 begins casting  Soulcoiler's Curse","",""
"05:07.260","Begin Cast","Drowned Echo 5 begins casting  Soulcoiler's Curse","",""
"05:07.441","Begin Cast","Nek'zali the Soulcoiler begins casting  Invoke","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"05:12.453","Cast","Nek'zali the Soulcoiler casts  Invoke","",""
"05:19.465","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
